12-0-0_1-1-2000,0.1,2.7046,0.011998,-0.035266
12-0-0_1-1-2000,0.1,10.7368,0.011998,-0.035266
12-0-0_1-1-2000,0.1,18.769,0.011998,-0.035266
12-0-0_1-1-2000,0.1,26.8012,0.011998,-0.035266
12-0-0_1-1-2000,0.1,34.8334,0.011998,-0.035266
12-0-0_1-1-2000,0.1,42.8655,0.011998,-0.035266
12-0-0_1-1-2000,0.1,49.9201,0.011998,-0.035266
12-0-0_1-1-2000,0.1,58.9299,0.011998,-0.035266
12-0-0_1-1-2000,0.1,66.9621,0.011998,-0.035266
12-0-0_1-1-2000,64.0261,2.7046,0.310832,1.336356
12-0-0_1-1-2000,64.0261,10.7368,0.295111,1.389171
12-0-0_1-1-2000,64.0261,18.769,0.27523,1.243969
12-0-0_1-1-2000,64.0261,26.8012,0.309496,1.380511
12-0-0_1-1-2000,64.0261,34.8334,0.294905,1.37502
12-0-0_1-1-2000,64.0261,42.8655,0.299429,1.350544
12-0-0_1-1-2000,64.0261,49.9201,0.293655,1.283528
12-0-0_1-1-2000,64.0261,58.9299,0.251405,1.296347
12-0-0_1-1-2000,64.0261,66.9621,0.246943,0.434244
12-0-0_1-1-2000,167.6863,2.7046,0.293145,1.237684
12-0-0_1-1-2000,167.6863,10.7368,0.31511,0.575003
12-0-0_1-1-2000,167.6863,18.769,0.245399,1.198981
12-0-0_1-1-2000,167.6863,26.8012,0.179452,1.322275
12-0-0_1-1-2000,167.6863,34.8334,0.305289,1.402811
12-0-0_1-1-2000,167.6863,42.8655,0.313274,1.329383
12-0-0_1-1-2000,167.6863,49.9201,0.293496,1.451689
12-0-0_1-1-2000,167.6863,58.9299,0.326562,1.276505
12-0-0_1-1-2000,167.6863,66.9621,0.282476,1.50217
12-0-0_1-1-2000,271.3463,2.7046,0.065666,-0.308892
12-0-0_1-1-2000,271.3463,10.7368,0.045346,-0.08392
12-0-0_1-1-2000,271.3463,18.769,0.090596,0.289986
12-0-0_1-1-2000,271.3463,26.8012,0.038123,-0.026761
12-0-0_1-1-2000,271.3463,34.8334,0.07064,-0.537633
12-0-0_1-1-2000,271.3463,42.8655,0.075784,0.034109
12-0-0_1-1-2000,271.3463,49.9201,0.101778,0.777121
12-0-0_1-1-2000,271.3463,58.9299,0.101606,1.025385
12-0-0_1-1-2000,271.3463,66.9621,0.167176,0.150391
12-0-0_1-1-2000,375.0064,2.7046,0.040124,-0.048839
12-0-0_1-1-2000,375.0064,10.7368,0.043632,0.029679
12-0-0_1-1-2000,375.0064,18.769,0.040967,-0.390929
12-0-0_1-1-2000,375.0064,26.8012,0.071525,0.283321
12-0-0_1-1-2000,375.0064,34.8334,0.013786,0.421121
12-0-0_1-1-2000,375.0064,42.8655,0.041178,-0.227212
12-0-0_1-1-2000,375.0064,49.9201,0.05059,-0.222555
12-0-0_1-1-2000,375.0064,58.9299,0.088193,-0.096102
12-0-0_1-1-2000,375.0064,66.9621,0.101215,-0.581725
12-0-0_1-1-2000,478.6665,2.7046,0.024314,-0.089938
12-0-0_1-1-2000,478.6665,10.7368,0.061682,-0.35887
12-0-0_1-1-2000,478.6665,18.769,0.018905,-0.297259
12-0-0_1-1-2000,478.6665,26.8012,0.012063,-0.042144
12-0-0_1-1-2000,478.6665,34.8334,0.031748,-0.288876
12-0-0_1-1-2000,478.6665,42.8655,0.007605,-0.382931
12-0-0_1-1-2000,478.6665,49.9201,0.056939,0.049275
12-0-0_1-1-2000,478.6665,58.9299,0.007443,-0.519601
12-0-0_1-1-2000,478.6665,66.9621,0.038345,-0.500878
12-0-0_1-1-2000,582.3266,2.7046,0.081207,-0.426479
12-0-0_1-1-2000,582.3266,10.7368,0.083055,-0.422922
12-0-0_1-1-2000,582.3266,18.769,0.045285,0.183607
12-0-0_1-1-2000,582.3266,26.8012,0.098391,0.01921
12-0-0_1-1-2000,582.3266,34.8334,0.06985,0.085319
12-0-0_1-1-2000,582.3266,42.8655,0.021223,-0.332664
12-0-0_1-1-2000,582.3266,49.9201,0.049932,-0.155628
12-0-0_1-1-2000,582.3266,58.9299,0.027126,0.580809
12-0-0_1-1-2000,582.3266,66.9621,0.035908,0.215651
12-0-0_1-1-2000,685.9867,2.7046,0.012014,0.086911
12-0-0_1-1-2000,685.9867,10.7368,0.042838,0.178801
12-0-0_1-1-2000,685.9867,18.769,0.033006,0.154599
12-0-0_1-1-2000,685.9867,26.8012,0.04204,-0.410257
12-0-0_1-1-2000,685.9867,34.8334,0.044377,-0.552048
12-0-0_1-1-2000,685.9867,42.8655,0.06416,-0.002746
12-0-0_1-1-2000,685.9867,49.9201,0.048171,-0.243854
12-0-0_1-1-2000,685.9867,58.9299,0.040096,-0.67017
12-0-0_1-1-2000,685.9867,66.9621,0.108634,0.350466
12-0-0_1-1-2000,789.6468,2.7046,0.09043,0.892132
12-0-0_1-1-2000,789.6468,10.7368,0.060729,-0.05336
12-0-0_1-1-2000,789.6468,18.769,0.057391,-0.092401
12-0-0_1-1-2000,789.6468,26.8012,0.012412,-0.386027
12-0-0_1-1-2000,789.6468,34.8334,0.009948,-0.096277
12-0-0_1-1-2000,789.6468,42.8655,0.06213,-0.420128
12-0-0_1-1-2000,789.6468,49.9201,0.038414,0.024536
12-0-0_1-1-2000,789.6468,58.9299,0.042863,-0.206365
12-0-0_1-1-2000,789.6468,66.9621,0.054096,0.310867
