0-33-7_6-24-2023,-0.3333,-0.0810,0.000000,-0.405148
0-43-21_6-24-2023,-0.3333,0.0020,0.000000,0.000000
0-53-35_6-24-2023,-0.3333,0.0050,0.000000,0.000000
1-3-49_6-24-2023,-0.3333,0.1680,0.000000,0.000000
1-14-3_6-24-2023,-0.3333,0.2510,0.000000,0.000000
1-24-21_6-24-2023,-0.3333,0.3340,0.000000,0.000000
1-34-34_6-24-2023,-0.3333,0.4170,0.000000,0.000000
1-44-49_6-24-2023,-0.3333,0.5000,0.000000,0.000000
1-55-3_6-24-2023,-0.3333,0.5830,0.000000,0.000000
2-5-20_6-24-2023,0.0000,-0.0810,0.000000,-0.405148
2-15-30_6-24-2023,0.0000,0.0020,0.000000,0.000000
2-25-43_6-24-2023,0.0000,0.0050,0.000000,0.000000
2-35-55_6-24-2023,0.0000,0.1680,0.000000,0.000000
2-46-7_6-24-2023,0.0000,0.2510,0.000000,0.000000
2-56-22_6-24-2023,0.0000,0.3340,0.000000,0.000000
3-6-32_6-24-2023,0.0000,0.4170,0.000000,0.000000
3-16-43_6-24-2023,0.0000,0.5000,0.000000,0.000000
3-26-56_6-24-2023,0.0000,0.5830,0.000000,0.000000
3-40-42_6-24-2023,0.3333,-0.0810,0.000000,NaN
3-51-13_6-24-2023,0.3333,0.0020,0.245696,0.400291
4-1-37_6-24-2023,0.3333,0.0050,0.062794,-0.454684
4-12-10_6-24-2023,0.3333,0.1680,0.053739,-0.253762
4-22-33_6-24-2023,0.3333,0.2510,0.069521,0.141490
4-32-54_6-24-2023,0.3333,0.3340,0.090070,-0.134361
4-43-14_6-24-2023,0.3333,0.4170,0.110298,0.007767
4-53-33_6-24-2023,0.3333,0.5000,0.125282,0.136232
5-3-53_6-24-2023,0.3333,0.5830,0.034074,-0.303795
5-17-35_6-24-2023,0.6200,-0.0810,0.000000,NaN
5-28-10_6-24-2023,0.6200,0.0020,0.059954,-0.213774
5-38-36_6-24-2023,0.6200,0.0050,0.358109,1.339766
5-49-7_6-24-2023,0.6200,0.1680,0.176416,0.132526
5-59-40_6-24-2023,0.6200,0.2510,0.159326,0.248007
6-10-6_6-24-2023,0.6200,0.3340,0.197813,0.897054
6-21-21_6-24-2023,0.6200,0.4170,0.274307,1.234943
6-31-47_6-24-2023,0.6200,0.5000,0.271057,1.348701
6-42-12_6-24-2023,0.6200,0.5830,0.265031,1.290770
6-56-6_6-24-2023,1.0000,-0.0810,0.000000,NaN
7-6-47_6-24-2023,1.0000,0.0020,0.149920,0.341475
7-17-15_6-24-2023,1.0000,0.0050,0.272703,1.443875
7-27-46_6-24-2023,1.0000,0.1680,0.050811,-0.209070
7-38-18_6-24-2023,1.0000,0.2510,0.212566,0.782519
7-48-52_6-24-2023,1.0000,0.3340,0.284563,1.252072
7-59-22_6-24-2023,1.0000,0.4170,0.276633,1.320581
8-9-52_6-24-2023,1.0000,0.5000,0.286711,1.377318
8-20-18_6-24-2023,1.0000,0.5830,0.251897,1.047411
8-34-7_6-24-2023,1.3333,-0.0810,0.000000,NaN
8-44-44_6-24-2023,1.3333,0.0020,0.098516,-0.111325
8-55-20_6-24-2023,1.3333,0.0050,0.267977,0.952871
9-5-50_6-24-2023,1.3333,0.1680,0.046330,-0.212147
9-16-21_6-24-2023,1.3333,0.2510,0.097962,0.015418
9-27-1_6-24-2023,1.3333,0.3340,0.015109,-0.830363
9-37-36_6-24-2023,1.3333,0.4170,0.243511,1.188763
9-48-6_6-24-2023,1.3333,0.5000,0.276228,1.229008
9-58-35_6-24-2023,1.3333,0.5830,0.292827,1.253842
10-12-22_6-24-2023,1.6667,-0.0810,0.000000,NaN
10-22-56_6-24-2023,1.6667,0.0020,0.244432,1.269307
10-33-28_6-24-2023,1.6667,0.0050,0.312397,1.477955
10-44-1_6-24-2023,1.6667,0.1680,0.108348,0.181089
10-54-32_6-24-2023,1.6667,0.2510,0.054566,-0.326979
11-5-5_6-24-2023,1.6667,0.3340,0.074621,0.234727
11-15-36_6-24-2023,1.6667,0.4170,0.327286,1.213633
11-26-4_6-24-2023,1.6667,0.5000,0.284313,1.244487
11-36-42_6-24-2023,1.6667,0.5830,0.295607,1.270792
11-50-57_6-24-2023,2.0000,-0.0810,0.000000,NaN
0-1-34_6-24-2023,2.0000,0.0020,0.261774,1.371780
0-12-6_6-24-2023,2.0000,0.0050,0.120043,0.354274
0-22-37_6-24-2023,2.0000,0.1680,0.237434,1.006422
0-33-7_6-24-2023,2.0000,0.2510,0.268697,1.245321
0-43-37_6-24-2023,2.0000,0.3340,0.308564,1.237210
0-54-10_6-24-2023,2.0000,0.4170,0.343462,1.247465
1-4-44_6-24-2023,2.0000,0.5000,0.289719,1.239019
1-15-12_6-24-2023,2.0000,0.5830,0.295264,1.360135
1-28-57_6-24-2023,2.3333,-0.0810,0.000000,NaN
1-39-32_6-24-2023,2.3333,0.0020,0.302132,1.496662
1-50-5_6-24-2023,2.3333,0.0050,0.162150,0.310240
2-0-34_6-24-2023,2.3333,0.1680,0.226449,1.178007
2-11-7_6-24-2023,2.3333,0.2510,0.341192,1.336828
2-21-41_6-24-2023,2.3333,0.3340,0.203331,0.847203
2-32-14_6-24-2023,2.3333,0.4170,0.284645,1.265488
2-42-43_6-24-2023,2.3333,0.5000,0.234096,0.935443
2-53-11_6-24-2023,2.3333,0.5830,0.262012,1.259604
