12-0-0_1-1-2000,1.7049,0.0970,0.012341,-0.021125
12-0-0_1-1-2000,1.7049,0.4099,0.114408,0.145769
12-0-0_1-1-2000,1.7049,0.7228,0.247594,0.521580
12-0-0_1-1-2000,1.7049,1.0501,0.332965,1.453974
12-0-0_1-1-2000,1.7049,1.3485,0.290237,1.331067
12-0-0_1-1-2000,1.7049,1.6614,0.304419,1.434245
12-0-0_1-1-2000,1.7049,1.9743,0.267381,1.274460
12-0-0_1-1-2000,1.7049,2.2871,0.264098,1.262504
12-0-0_1-1-2000,1.7049,2.6000,0.264459,1.291996
12-0-0_1-1-2000,2.4168,0.0970,0.012341,-0.021125
12-0-0_1-1-2000,2.4168,0.4099,0.096441,0.550138
12-0-0_1-1-2000,2.4168,0.7228,0.322856,1.146029
12-0-0_1-1-2000,2.4168,1.0501,0.324972,1.397605
12-0-0_1-1-2000,2.4168,1.3485,0.315707,1.326343
12-0-0_1-1-2000,2.4168,1.6614,0.294207,1.379709
12-0-0_1-1-2000,2.4168,1.9743,0.276430,1.260640
12-0-0_1-1-2000,2.4168,2.2871,0.263919,1.352704
12-0-0_1-1-2000,2.4168,2.6000,0.283214,1.327708
12-0-0_1-1-2000,3.0845,0.0970,0.012341,-0.021125
12-0-0_1-1-2000,3.0845,0.4099,0.056584,-0.392023
12-0-0_1-1-2000,3.0845,0.7228,0.355929,1.382918
12-0-0_1-1-2000,3.0845,1.0501,0.338264,1.512543
12-0-0_1-1-2000,3.0845,1.3485,0.314728,1.363426
12-0-0_1-1-2000,3.0845,1.6614,0.309099,1.247996
12-0-0_1-1-2000,3.0845,1.9743,0.307862,1.381966
12-0-0_1-1-2000,3.0845,2.2871,0.280297,1.312546
12-0-0_1-1-2000,3.0845,2.6000,0.269989,1.373665
12-0-0_1-1-2000,3.8406,0.0970,0.012341,-0.021125
12-0-0_1-1-2000,3.8406,0.4099,0.040648,-0.798103
12-0-0_1-1-2000,3.8406,0.7228,0.337940,1.299256
12-0-0_1-1-2000,3.8406,1.0501,0.333567,1.338156
12-0-0_1-1-2000,3.8406,1.3485,0.315948,1.524722
12-0-0_1-1-2000,3.8406,1.6614,0.309018,1.386437
12-0-0_1-1-2000,3.8406,1.9743,0.308385,1.304454
12-0-0_1-1-2000,3.8406,2.2871,0.278636,1.347667
12-0-0_1-1-2000,3.8406,2.6000,0.226083,1.345382
12-0-0_1-1-2000,4.5525,0.0970,0.012341,-0.021125
12-0-0_1-1-2000,4.5525,0.4099,0.026022,-0.507856
12-0-0_1-1-2000,4.5525,0.7228,0.352825,1.345217
12-0-0_1-1-2000,4.5525,1.0501,0.343692,1.500070
12-0-0_1-1-2000,4.5525,1.3485,0.301367,1.159020
12-0-0_1-1-2000,4.5525,1.6614,0.301643,1.316150
12-0-0_1-1-2000,4.5525,1.9743,0.248261,1.161493
12-0-0_1-1-2000,4.5525,2.2871,0.261856,1.271560
12-0-0_1-1-2000,4.5525,2.6000,0.241144,1.390158
12-0-0_1-1-2000,5.2643,0.0970,0.013959,-0.000446
12-0-0_1-1-2000,5.2643,0.4099,0.073971,-0.066617
12-0-0_1-1-2000,5.2643,0.7228,0.343229,1.433948
12-0-0_1-1-2000,5.2643,1.0501,0.292803,1.249657
12-0-0_1-1-2000,5.2643,1.3485,0.321590,1.330557
12-0-0_1-1-2000,5.2643,1.6614,0.269062,1.319293
12-0-0_1-1-2000,5.2643,1.9743,0.280108,1.355400
12-0-0_1-1-2000,5.2643,2.2871,0.258670,1.358667
12-0-0_1-1-2000,5.2643,2.6000,0.248676,1.289574
12-0-0_1-1-2000,5.9762,0.0970,0.013657,-0.012809
12-0-0_1-1-2000,5.9762,0.4099,0.159360,0.930408
12-0-0_1-1-2000,5.9762,0.7228,0.293482,1.205182
12-0-0_1-1-2000,5.9762,1.0501,0.340484,1.472688
12-0-0_1-1-2000,5.9762,1.3485,0.330931,1.420342
12-0-0_1-1-2000,5.9762,1.6614,0.273108,1.368031
12-0-0_1-1-2000,5.9762,1.9743,0.283451,1.383564
12-0-0_1-1-2000,5.9762,2.2871,0.265803,1.271892
12-0-0_1-1-2000,5.9762,2.6000,0.200385,1.028192
12-0-0_1-1-2000,6.6881,0.0970,0.017657,0.049082
12-0-0_1-1-2000,6.6881,0.4099,0.062978,-0.265748
12-0-0_1-1-2000,6.6881,0.7228,0.290921,1.188727
12-0-0_1-1-2000,6.6881,1.0501,0.347931,1.435887
12-0-0_1-1-2000,6.6881,1.3485,0.346139,1.496060
12-0-0_1-1-2000,6.6881,1.6614,0.305501,1.369124
12-0-0_1-1-2000,6.6881,1.9743,0.293705,1.351983
12-0-0_1-1-2000,6.6881,2.2871,0.237810,1.256319
12-0-0_1-1-2000,6.6881,2.6000,0.152247,1.198870
12-0-0_1-1-2000,7.4000,0.0970,0.015515,-0.006301
12-0-0_1-1-2000,7.4000,0.4099,0.066132,-0.271085
12-0-0_1-1-2000,7.4000,0.7228,0.267106,1.203761
12-0-0_1-1-2000,7.4000,1.0501,0.321981,1.387496
12-0-0_1-1-2000,7.4000,1.3485,0.336181,1.429303
12-0-0_1-1-2000,7.4000,1.6614,0.289742,1.403615
12-0-0_1-1-2000,7.4000,1.9743,0.289142,1.332253
12-0-0_1-1-2000,7.4000,2.2871,0.229374,0.991648
12-0-0_1-1-2000,7.4000,2.6000,0.232626,1.250295
