12-0-0_1-1-2000,0.1,2.7046,0.013007,-0.035266
12-0-0_1-1-2000,0.1,10.7368,0.013007,-0.035266
12-0-0_1-1-2000,0.1,18.7690,0.013007,-0.035266
12-0-0_1-1-2000,0.1,26.8012,0.013007,-0.035266
12-0-0_1-1-2000,0.1,34.8334,0.013007,-0.035266
12-0-0_1-1-2000,0.1,42.8655,0.013007,-0.035266
12-0-0_1-1-2000,0.1,49.9201,0.013007,-0.035266
12-0-0_1-1-2000,0.1,58.9299,0.013007,-0.035266
12-0-0_1-1-2000,0.1,66.9621,0.013007,-0.035266
12-0-0_1-1-2000,64.0261,2.7046,0.275094,1.336356
12-0-0_1-1-2000,64.0261,10.7368,0.333181,1.389171
12-0-0_1-1-2000,64.0261,18.7690,0.255091,1.243969
12-0-0_1-1-2000,64.0261,26.8012,0.319516,1.380511
12-0-0_1-1-2000,64.0261,34.8334,0.328364,1.375020
12-0-0_1-1-2000,64.0261,42.8655,0.315285,1.350544
12-0-0_1-1-2000,64.0261,49.9201,0.267408,1.283528
12-0-0_1-1-2000,64.0261,58.9299,0.300909,1.296347
12-0-0_1-1-2000,64.0261,66.9621,0.133245,0.434244
12-0-0_1-1-2000,167.6863,2.7046,0.231748,1.237684
12-0-0_1-1-2000,167.6863,10.7368,0.127951,0.575003
12-0-0_1-1-2000,167.6863,18.7690,0.253383,1.198981
12-0-0_1-1-2000,167.6863,26.8012,0.325747,1.322275
12-0-0_1-1-2000,167.6863,34.8334,0.317224,1.402811
12-0-0_1-1-2000,167.6863,42.8655,0.287305,1.329383
12-0-0_1-1-2000,167.6863,49.9201,0.334932,1.451689
12-0-0_1-1-2000,167.6863,58.9299,0.324232,1.276505
12-0-0_1-1-2000,167.6863,66.9621,0.350670,1.502170
12-0-0_1-1-2000,271.3463,2.7046,0.039341,-0.308892
12-0-0_1-1-2000,271.3463,10.7368,0.043507,-0.083920
12-0-0_1-1-2000,271.3463,18.7690,0.071927,0.289986
12-0-0_1-1-2000,271.3463,26.8012,0.088547,-0.026761
12-0-0_1-1-2000,271.3463,34.8334,0.032023,-0.537633
12-0-0_1-1-2000,271.3463,42.8655,0.051156,0.034109
12-0-0_1-1-2000,271.3463,49.9201,0.132395,0.777121
12-0-0_1-1-2000,271.3463,58.9299,0.172187,1.025385
12-0-0_1-1-2000,271.3463,66.9621,0.109665,0.150391
12-0-0_1-1-2000,375.0064,2.7046,0.049217,-0.048839
12-0-0_1-1-2000,375.0064,10.7368,0.051747,0.029679
12-0-0_1-1-2000,375.0064,18.7690,0.047551,-0.390929
12-0-0_1-1-2000,375.0064,26.8012,0.106074,0.283321
12-0-0_1-1-2000,375.0064,34.8334,0.134666,0.421121
12-0-0_1-1-2000,375.0064,42.8655,0.057549,-0.227212
12-0-0_1-1-2000,375.0064,49.9201,0.041515,-0.222555
12-0-0_1-1-2000,375.0064,58.9299,0.050497,-0.096102
12-0-0_1-1-2000,375.0064,66.9621,0.042771,-0.581725
12-0-0_1-1-2000,478.6665,2.7046,0.007601,-0.089938
12-0-0_1-1-2000,478.6665,10.7368,0.018333,-0.358870
12-0-0_1-1-2000,478.6665,18.7690,0.036119,-0.297259
12-0-0_1-1-2000,478.6665,26.8012,0.052248,-0.042144
12-0-0_1-1-2000,478.6665,34.8334,0.020871,-0.288876
12-0-0_1-1-2000,478.6665,42.8655,0.037274,-0.382931
12-0-0_1-1-2000,478.6665,49.9201,0.094543,0.049275
12-0-0_1-1-2000,478.6665,58.9299,0.040395,-0.519601
12-0-0_1-1-2000,478.6665,66.9621,0.005193,-0.500878
12-0-0_1-1-2000,582.3266,2.7046,0.000737,-0.426479
12-0-0_1-1-2000,582.3266,10.7368,0.037270,-0.422922
12-0-0_1-1-2000,582.3266,18.7690,0.083459,0.183607
12-0-0_1-1-2000,582.3266,26.8012,0.057202,0.019210
12-0-0_1-1-2000,582.3266,34.8334,0.048985,0.085319
12-0-0_1-1-2000,582.3266,42.8655,0.041543,-0.332664
12-0-0_1-1-2000,582.3266,49.9201,0.028800,-0.155628
12-0-0_1-1-2000,582.3266,58.9299,0.100953,0.580809
12-0-0_1-1-2000,582.3266,66.9621,0.080922,0.215651
12-0-0_1-1-2000,685.9867,2.7046,0.068367,0.086911
12-0-0_1-1-2000,685.9867,10.7368,0.107993,0.178801
12-0-0_1-1-2000,685.9867,18.7690,0.048340,0.154599
12-0-0_1-1-2000,685.9867,26.8012,0.030452,-0.410257
12-0-0_1-1-2000,685.9867,34.8334,0.032600,-0.552048
12-0-0_1-1-2000,685.9867,42.8655,0.027418,-0.002746
12-0-0_1-1-2000,685.9867,49.9201,0.022508,-0.243854
12-0-0_1-1-2000,685.9867,58.9299,0.017268,-0.670170
12-0-0_1-1-2000,685.9867,66.9621,0.108634,0.350466
12-0-0_1-1-2000,789.6468,2.7046,0.090430,0.892132
12-0-0_1-1-2000,789.6468,10.7368,0.060729,-0.053360
12-0-0_1-1-2000,789.6468,18.7690,0.057391,-0.092401
12-0-0_1-1-2000,789.6468,26.8012,0.012412,-0.386027
12-0-0_1-1-2000,789.6468,34.8334,0.009948,-0.096277
12-0-0_1-1-2000,789.6468,42.8655,0.062130,-0.420128
12-0-0_1-1-2000,789.6468,49.9201,0.038414,0.024536
12-0-0_1-1-2000,789.6468,58.9299,0.042863,-0.206365
12-0-0_1-1-2000,789.6468,66.9621,0.054096,0.310867
